movie_id,genres,runtime_minutes,start_year,primary_title,numvotes,averagerating,rating_category
tt3357178,Comedy,133.0,2014,Ushijima the Loan Shark 2,104,6.9,Average
tt3357388,Comedy,110.0,2014,El Pelotudo,12,6.0,Average
tt3357416,Adventure,98.0,2013,What the Fish,147,5.2,Average
tt3357918,Drama,100.0,2014,Disparue en hiver,132,5.4,Average
tt3358012,Comedy,93.0,2015,Sizzler '77,20,4.7,Average
tt3358034,Comedy,84.0,2013,Krissy Belle,19,8.1,Good
tt3358072,Action,87.0,2013,Law of Sin,6,6.3,Average
tt3358086,Documentary,96.0,2013,Radical Evil,152,7.4,Good
tt3358296,Horror,77.0,2014,Nightmare 2: The Nightmare Continues,252,3.4,Bad
tt3358304,Comedy,103.0,2015,Homecoming,321,5.3,Average
tt3358328,Adventure,86.0,2014,The Island of Secrets,266,5.2,Average
tt3358470,Comedy,86.0,2014,Soap Opera,584,5.8,Average
tt3358654,Adventure,84.0,2013,Senn,178,5.3,Average
tt3358678,Documentary,85.0,2013,Rio de fé,8,5.9,Average
tt3358832,Adventure,101.0,2013,Sons of Jeremiah Johnson,16,4.1,Average
tt3358998,Documentary,81.0,2014,Sign Painters,105,7.1,Good
tt3359290,Comedy,121.0,2014,Bobby Jasoos,1885,5.4,Average
tt3359518,Drama,111.0,2013,Estrella del Sur,60,7.2,Good
tt3359642,Comedy,94.0,2014,The Jersey Devil,29,6.3,Average
tt3359650,Horror,111.0,2015,Crushed,233,4.6,Average
tt3359730,Documentary,76.0,2016,100 Years,33,8.5,Good
tt3359754,Adventure,97.0,2016,Moments of Clarity,125,5.7,Average
tt3359766,Horror,54.0,2013,The Museum,8,5.1,Average
tt3359868,Drama,92.0,2015,Force of Destiny,54,5.9,Average
tt3359872,Western,84.0,2014,Doc Holliday's Revenge,104,3.8,Bad
tt3359958,Documentary,87.0,2013,Footsteps in Jerusalem,7,7.0,Average
tt3360038,Drama,108.0,2014,Speed Walking,1175,6.6,Average
tt3360110,Drama,140.0,2014,Jodi Love Dile Na Prane,47,7.5,Good
tt3360128,Action,100.0,2014,8 Assassins,211,4.9,Average
tt3360148,Drama,104.0,2013,Adios Carmen,60,7.8,Good
tt3360350,Romance,131.0,2013,Prem Mhanje Prem Mhanje Prem Asta,26,6.8,Average
tt3360376,Drama,95.0,2014,Biye Notout,29,5.0,Average
tt3360806,Documentary,70.0,2014,"Pixel Poetry: A Film About Games, Art, Society, and Culture",22,7.1,Good
tt3360824,Biography,102.0,2016,Aim for the Roses,28,8.1,Good
tt3360828,Horror,75.0,2014,Necrophobia 3D,397,4.2,Average
tt3361068,Comedy,70.0,2016,Potent Media's Sugar Skull Girls,98,3.2,Bad
tt3361074,Drama,91.0,2014,Schimbare,39,7.7,Good
tt3361152,Comedy,107.0,2013,Call Center Girl,48,5.6,Average
tt3361186,Horror,78.0,2014,Werewolf Rising,337,2.3,Bad
tt3361192,Comedy,75.0,2014,Revenge of the Spacemen,66,4.9,Average
tt3361644,Drama,110.0,2013,When the Love Is Gone,37,6.4,Average
tt3361792,Biography,112.0,2019,Tolkien,4034,7.0,Average
tt3361856,Action,90.0,2014,Audax,30,4.8,Average
tt3361874,Comedy,107.0,2013,RiffTrax Live: Santa Claus Conquers the Martians,124,6.4,Average
tt3361900,Documentary,78.0,2014,"Pôle Emploi, ne quittez pas!",15,7.5,Good
tt3361994,Romance,95.0,2012,Three Day Two Night,8,7.1,Good
tt3362064,Adventure,116.0,2015,Finding Noah,84,4.1,Average
tt3362124,Comedy,88.0,2015,Love Me True,29,5.3,Average
tt3362172,Documentary,48.0,2013,The Business of Comedy,5,6.0,Average
tt3362238,Drama,103.0,2017,Bad Frank,466,4.9,Average
tt3362590,Comedy,90.0,2014,Some Like It Cold,307,4.4,Average
tt3362670,Drama,85.0,2018,Sink,35,5.6,Average
tt3362768,Documentary,72.0,2013,Seeds of Hope,7,8.3,Good
tt3362830,Comedy,91.0,2014,Harô! Jun'ichi,11,7.2,Good
tt3362908,Horror,96.0,2015,Kruel,369,4.1,Average
tt3362914,Documentary,110.0,2014,We Come as Friends,618,7.5,Good
tt3363202,Drama,75.0,2011,No. 1,66,5.9,Average
tt3363206,Documentary,80.0,2013,Tutte le storie di Piera,5,6.8,Average
tt3363402,Biography,147.0,2014,The Lastbenchers,29,7.0,Average
tt3363440,Documentary,75.0,2013,Remar é...,6,5.7,Average
tt3363888,Horror,114.0,2014,Barbarous Mexico,713,4.7,Average
tt3363912,Drama,90.0,2014,The Arroyo,251,6.3,Average
tt3364042,Documentary,48.0,2013,Battling Darkness,8,8.4,Good
tt3364066,Comedy,104.0,2014,Love Project,22,4.2,Average
tt3364162,Animation,80.0,2011,Lars y el misterio del portal,5,4.8,Average
tt3364242,Comedy,91.0,2015,Back Home,429,6.6,Average
tt3364264,Comedy,86.0,2017,Adventures in Public School,1390,5.9,Average
tt3364386,Drama,80.0,2017,Caps,97,8.1,Good
tt3364722,Drama,80.0,2013,Polet. Tri dnya posle katastrofy,11,6.4,Average
tt3364788,Documentary,57.0,2014,88,6,8.8,Good
tt3364946,Action,90.0,2017,Chance,17,6.8,Average
tt3365084,Action,89.0,2016,El Sueño,13,7.9,Good
tt3365280,Drama,80.0,2017,The Unattainable Story,42,5.5,Average
tt3365338,Horror,86.0,2014,Antisocial Behavior,213,4.3,Average
tt3365348,Action,107.0,2014,Brugato,14,8.1,Good
tt3365376,Documentary,60.0,2010,Ugly Beauty,6,4.5,Average
tt3365430,Comedy,90.0,2014,Slider,9,6.0,Average
tt3365690,Biography,150.0,2014,Jaatishwar,2017,8.0,Good
tt3365778,Drama,91.0,2014,Breathe,6136,7.1,Good
tt3365874,Drama,87.0,2012,Death Triangle,8,6.5,Average
tt3365886,Horror,116.0,2014,Golpo Holeo Shotti,280,6.3,Average
tt3365888,Drama,90.0,2015,Fan,22,5.8,Average
tt3365980,Drama,88.0,2015,Pillow,8,6.6,Average
tt3366530,Adventure,95.0,2015,My Name Is Tanyusha,7,4.4,Average
tt3366710,Documentary,95.0,2013,Amazônia Desconhecida,17,5.6,Average
tt3367114,Comedy,90.0,2015,A Holy Venetian Family,104,5.3,Average
tt3367142,Comedy,95.0,2016,Press,9,6.4,Average
tt3367250,Action,89.0,2015,Caedes,107,4.0,Bad
tt3367282,Comedy,82.0,2015,The Sabbatical,29,6.9,Average
tt3367294,Action,101.0,2016,Compadres,876,4.7,Average
tt3367296,Comedy,87.0,2013,Diario di un maniaco per bene,27,7.0,Average
tt3367686,Action,89.0,2015,Awaken,1332,3.4,Bad
tt3367736,Horror,90.0,2015,Lead Me Astray,23,6.5,Average
tt3368222,Comedy,115.0,2015,Angry Indian Goddesses,2414,6.9,Average
tt3368510,Comedy,113.0,2012,Dance Off,21,4.2,Average
tt3368516,Documentary,95.0,2013,A Home Far Away,6,7.2,Good
tt3368930,Documentary,82.0,2010,Core,12,6.6,Average
tt3369096,Drama,138.0,2013,Paisa,291,6.2,Average
tt3369248,Comedy,81.0,2014,Guidance,816,6.2,Average
tt3369350,Drama,101.0,2015,Bad Hurt,342,6.0,Average
tt3369624,Comedy,90.0,2015,Killer Rack,130,5.8,Average
tt3369670,Drama,160.0,2014,Children of War,835,6.8,Average
tt3369676,Horror,82.0,2015,The Burning Dead,613,2.2,Bad
tt3369694,Comedy,95.0,2016,Anjala,48,5.2,Average
tt3369738,Documentary,86.0,2014,Stateless,35,9.2,Good
tt3369750,Drama,150.0,2013,Nadodi Mannan,153,2.8,Bad
tt3369806,Adventure,111.0,2015,Max,23976,6.8,Average
tt3370066,Adventure,78.0,2015,The Surgery Ship,28,8.6,Good
tt3370216,Documentary,65.0,2013,Dead Bigfoot: A True Story,12,6.5,Average
tt3370702,Comedy,80.0,2018,Camp Death III in 2D!,113,5.0,Average
tt3370900,Thriller,77.0,2014,5,35,4.6,Average
tt3371152,Biography,99.0,2014,Every Three Seconds,14,8.9,Good
tt3371236,Crime,95.0,2015,The Ghetto,5,7.4,Good
tt3371366,Action,154.0,2017,Transformers: The Last Knight,119007,5.2,Average
tt3371582,Action,99.0,2014,The Truth,80,4.9,Average
tt3371698,Comedy,78.0,2013,Kratki spojevi,69,7.4,Good
tt3372090,Drama,73.0,2013,The Cold and the Quiet,5,6.4,Average
tt3372930,Biography,72.0,2013,George Tice: Seeing Beyond the Moment,5,8.2,Good
tt3373262,Comedy,104.0,2017,Yo no soy guerrillero,22,6.2,Average
tt3373410,Action,60.0,2018,Troy: The Resurrection of Aeneas,88,1.8,Bad
tt3373496,Action,119.0,2014,Raising Dragons,9,6.0,Average
tt3373586,Sci-Fi,95.0,2015,A City to Make Me,7,7.6,Good
tt3373884,Documentary,57.0,2013,"Kilian Jornet, el comptador de llacs",9,7.6,Good
tt3374816,Romance,82.0,2015,Wild in Blue,1248,5.5,Average
tt3374864,Horror,96.0,2013,Cold Pupil,8,4.9,Average
tt3374866,Horror,79.0,2014,Purgatorio,367,5.0,Average
tt3374966,Comedy,90.0,2013,The Mafia Kills Only in Summer,6741,7.2,Good
tt3375076,Biography,95.0,2013,Käshbasshy zholy,10,6.1,Average
tt3375104,Comedy,95.0,2013,Theory of My Unt,52,4.1,Average
tt3375108,Comedy,95.0,2011,Bebo Wa Bashir,191,5.6,Average
tt3375154,Drama,122.0,2013,Mangalashtak Once More,83,6.9,Average
tt3375180,Comedy,95.0,2013,"Ustaz, Mu Tunggu Aku Datang!",28,7.7,Good
tt3375262,Action,95.0,2013,Moonshine Kingdom,9,5.6,Average
tt3375286,Action,88.0,2015,Bunny the Killer Thing,1161,4.4,Average
tt3375524,Biography,73.0,2013,Outro Sertão,15,6.7,Average
tt3375544,Comedy,87.0,2013,Anything's Possible,14,5.6,Average
tt3375556,Comedy,84.0,2013,Iron Man,14,5.6,Average
tt3375972,Documentary,95.0,2017,The Price of Fame,131,6.6,Average
tt3376404,Crime,100.0,2014,Act of Contrition,7,8.3,Good
tt3376504,Comedy,106.0,2013,Babalas,21,6.0,Average
tt3376560,Comedy,94.0,2014,Sogni di gloria,33,7.1,Good
tt3376596,Comedy,104.0,2012,Dang ngo oi nei,28,5.9,Average
tt3376620,Documentary,47.0,2013,The Last Phase,33,9.3,Good
tt3376810,Comedy,93.0,2014,Southern Wind,23,6.6,Average
tt3376876,Horror,50.0,2013,Fan Film Saga Part 1: Icons of Horror,26,6.4,Average
tt3377094,Comedy,72.0,2014,D'artagnan is the Champion,9,8.7,Good
tt3377240,Family,102.0,2016,Texas Rein,119,4.8,Average
tt3377262,Documentary,85.0,2013,The Dogs' Fighter,20,8.8,Good
tt3377374,Drama,117.0,2014,Fermín glorias del tango,112,6.7,Average
tt3377380,Biography,79.0,2013,The Wonderful World of Bill Maynard,10,9.2,Good
tt3377456,Adventure,79.0,2016,Trailer Made,25,4.3,Average
tt3377548,Drama,94.0,2015,Polycarp,187,5.6,Average
tt3377670,Comedy,88.0,2014,Haunters,12,5.8,Average
tt3377798,Sci-Fi,70.0,2013,6 Minutes of Death,269,3.9,Bad
tt3377886,Drama,89.0,2014,Venial,14,3.2,Bad
tt3377890,Documentary,59.0,2012,Amy Winehouse: The Day She Came to Dingle,27,7.7,Good
tt3377988,Drama,100.0,2015,Molly Takes a Trip,10,7.4,Good
tt3377996,Biography,83.0,2015,Winning: The Racing Life of Paul Newman,657,7.7,Good
tt3378000,Horror,75.0,2014,666: Kreepy Kerry,113,2.2,Bad
tt3378038,Documentary,74.0,2014,States of Grace,23,9.1,Good
tt3378124,Documentary,95.0,2013,Flying Solo,5,6.6,Average
tt3378222,Action,148.0,2010,Vamsam,48,6.9,Average
tt3378266,Action,128.0,2013,Thagaraaru,57,5.0,Average
tt3378280,Crime,95.0,2013,Puthagam,15,5.5,Average
tt3378384,Drama,98.0,2019,Tapestry,45,7.0,Average
tt3378470,Romance,95.0,2013,Sillunu Oru Sandhippu,11,4.6,Average
tt3378536,Horror,95.0,2014,The Parallel,50,5.4,Average
tt3379352,Adventure,81.0,2015,Mully,178,7.9,Good
tt3379358,Comedy,127.0,2013,"Mary Is Happy, Mary Is Happy",660,7.2,Good
tt3379372,Comedy,95.0,2016,O Último Virgem,68,5.1,Average
tt3379440,Comedy,95.0,2013,Rambleras,17,6.5,Average
tt3379456,Action,88.0,2014,Redeemer,1039,5.4,Average
tt3379470,Comedy,92.0,2016,"Madrid, Above the Moon",23,6.0,Average
tt3379524,Biography,83.0,2013,Patria obscura,10,7.0,Average
tt3379544,Comedy,90.0,2016,Frauen,48,5.4,Average
tt3379694,Comedy,88.0,2013,And the Mud Ship Sails Away...,154,6.4,Average
tt3379720,Documentary,70.0,2013,A Separation,61,6.9,Average
tt3379746,Documentary,95.0,2011,3 Millones,24,7.8,Good
tt3379812,Sport,95.0,2010,Bheemli Kabadi Jattu,91,7.8,Good
tt3379814,Horror,84.0,2015,June,1415,4.2,Average
tt3380014,Comedy,15.0,2013,Jessy,5,4.2,Average
tt3380016,Documentary,72.0,2014,Kate Bornstein is a Queer & Pleasant Danger,25,8.0,Good
tt3380060,Drama,82.0,2014,Voyage vers la mère,29,6.7,Average
tt3380090,Mystery,108.0,2014,Favorite Refrain,14,6.1,Average
tt3380104,Horror,98.0,2015,Buddy Hutchins,344,3.6,Bad
tt3380264,Action,127.0,2014,Kill Dil,3582,4.4,Average
tt3380324,Biography,20.0,2013,Far from the West,8,8.6,Good
tt3380368,Comedy,95.0,2015,Little Loopers,80,6.0,Average
tt3380392,Documentary,81.0,2013,Come Worry with Us!,96,7.7,Good
tt3380800,Adventure,95.0,2016,The Unquenchable Thirst for Beau Nerjoose,40,4.8,Average
tt3381008,Action,83.0,2016,The Brothers Grimsby,82123,6.2,Average
tt3381068,Horror,94.0,2015,Gnome Alone,303,3.5,Bad
tt3381426,Biography,100.0,2014,Who Is Vermin Supreme? An Outsider Odyssey,29,9.1,Good
tt3381438,Documentary,63.0,2013,Ninety!,11,9.2,Good
tt3381498,Action,113.0,2014,The Kiss of Lady X,12,4.8,Average
tt3381526,Documentary,48.0,2013,The Wolf Mountains,55,8.0,Good
tt3381600,Comedy,85.0,2015,Funny Bunny,132,6.5,Average
tt3381610,Drama,110.0,2016,Breakdown,689,5.3,Average
tt3381754,Comedy,115.0,2013,Kalyana Samayal Saadham,510,7.2,Good
tt3381790,Documentary,79.0,2017,"Norooz, Somewhere Else",9,9.2,Good
tt3381804,Biography,74.0,2013,Atemwege: Abseits des Selbstverständlichen,8,6.6,Average
tt3381844,Music,90.0,2014,Goldfrapp: Tales of Us,44,8.3,Good
tt3381858,Drama,75.0,2013,Void,61,7.8,Good
tt3382148,Drama,145.0,2014,Yaariyan,2851,2.7,Bad
tt3382388,Horror,60.0,2013,Otel mertvetsov,33,7.9,Good
tt3382428,Drama,89.0,2014,"Elsewhere, NY",27,7.4,Good
tt3382636,Crime,80.0,2014,Private Violence,219,6.9,Average
tt3382770,Crime,104.0,2015,Killers at Play,21,7.0,Average
tt3382842,Horror,80.0,2014,The Mummy Resurrected,1300,1.9,Bad
tt3382888,Drama,94.0,2015,H8RZ,412,5.7,Average
tt3383158,Documentary,81.0,2014,Bitter Honey,13,5.8,Average
tt3383164,Documentary,78.0,2014,The Land Between,8,6.6,Average
tt3383214,Fantasy,101.0,2015,Fire City: End of Days,608,4.9,Average
tt3383262,Drama,107.0,2015,Honeyglue,517,6.0,Average
tt3383420,Action,111.0,2014,The Last Saint,133,5.4,Average
tt3383750,Drama,140.0,2014,Spaces and Reservations,31,7.5,Good
tt3383784,Drama,110.0,2014,Binge,15,7.4,Good
tt3384138,Drama,86.0,2015,The Art of Losing,66,8.8,Good
tt3384180,Mystery,93.0,2015,The Man in 3B,523,5.1,Average
tt3384218,Drama,90.0,2014,Girls Like Us 2.0! The Hustle! The Game,8,7.6,Good
tt3384240,Documentary,136.0,2013,That's Sexploitation!,131,6.6,Average
tt3384254,Drama,95.0,2014,Nirel,9,7.6,Good
tt3384350,Horror,85.0,2016,The Devil's Dolls,1395,4.3,Average
tt3384354,Action,66.0,2014,Black Beauty Breed,44,9.2,Good
tt3384742,Documentary,95.0,2013,El cine según Dalí,6,7.2,Good
tt3384806,Documentary,68.0,2014,Not in Our Neighborhood,12,8.6,Good
tt3384854,Documentary,99.0,2013,365 Days: A Year in Happy Valley,14,6.4,Average
tt3384870,Thriller,103.0,2014,Unknown Caller,675,4.2,Average
tt3384876,Comedy,82.0,2012,Mi loco Erasmus,78,5.8,Average
tt3384890,Documentary,102.0,2014,The Magic of Heineken,35,6.3,Average
tt3384904,Action,87.0,2014,Apocalypse Pompeii,1837,2.5,Bad
tt3384976,Biography,71.0,2014,"Mr. X, a Vision of Leos Carax",205,6.5,Average
tt3385270,Comedy,90.0,2016,Hot,37,5.8,Average
tt3385334,Adventure,86.0,2015,Naz & Maalik,258,5.6,Average
tt3385354,Action,49.0,2013,Jayson Bend: Queen and Country,56,6.1,Average
tt3385398,Documentary,91.0,2014,La Bare,357,6.1,Average
tt3385408,Adventure,84.0,2014,Art War,40,6.8,Average
tt3385490,Action,65.0,2014,The Pinkie,35,6.5,Average
tt3385516,Action,144.0,2016,X-Men: Apocalypse,356556,7.0,Average
tt3385524,Biography,98.0,2018,Stan & Ollie,17001,7.3,Good
tt3385704,Drama,94.0,2017,Sugar!,34,6.4,Average
tt3385846,Horror,77.0,2013,The Vampire's Tomb,7,5.3,Average
tt3385854,Drama,105.0,2013,Artist,316,7.1,Good
tt3386042,Comedy,95.0,2013,Druzya druzey,359,2.8,Bad
tt3386080,Documentary,87.0,2013,Casse,11,6.5,Average
tt3386144,Drama,90.0,2013,Finn,226,6.7,Average
tt3386210,Documentary,58.0,2013,Let the Scream Be Heard,41,7.9,Good
tt3386254,Comedy,122.0,2013,Erkekler,443,4.7,Average
tt3386370,Documentary,95.0,2013,"Gil Parrondo, desde mi ventana",5,7.6,Good
tt3386440,Comedy,68.0,2013,"Come On, Scumbags",9,6.2,Average
tt3386560,Comedy,110.0,2013,El Ciudadano Kramer,290,4.9,Average
tt3386890,Drama,114.0,2013,Rédemption,30,6.8,Average
tt3386928,Horror,84.0,2015,The Blackburn Asylum,430,3.9,Bad
tt3387094,Comedy,137.0,2013,Punyalan Agarbattis,928,7.1,Good
tt3387138,Documentary,75.0,2014,Ana Ana,12,6.2,Average
tt3387244,Documentary,93.0,2014,I'm Not Racist... Am I?,49,3.7,Bad
tt3387266,Biography,111.0,2016,A United Kingdom,12231,6.8,Average
tt3387276,Biography,71.0,2014,Sound and Chaos: The Story of BC Studio,10,7.9,Good
tt3387282,Documentary,78.0,2014,A People Without A Land,9,8.7,Good
tt3387334,Biography,85.0,2014,Popcorn Sutton: A Hell of a Life,13,8.5,Good
tt3387352,Crime,95.0,2013,Deaf Spoof,9,8.4,Good
tt3387432,Drama,92.0,2015,Clarity,61,6.0,Average
tt3387536,Documentary,95.0,2013,Fortunas Legenden: Tradition kann man nicht kaufen,6,8.2,Good
tt3387542,Horror,93.0,2016,The Forest,36423,4.8,Average
tt3387582,Horror,95.0,2014,Ojuju,25,5.6,Average
tt3387648,Horror,90.0,2014,The Taking of Deborah Logan,21986,6.0,Average
tt3387710,Action,95.0,2014,Number One Contender,5,7.2,Good
tt3387980,Drama,95.0,2014,14/88,6,8.5,Good
tt3388008,Comedy,100.0,2014,Hans Crippleton Talk to the Hans,35,7.0,Average
tt3388130,Comedy,95.0,2013,Fad jang toh,25,5.4,Average
tt3388280,Comedy,95.0,2014,4 Kings,20,5.8,Average
tt3389144,Comedy,96.0,2014,Ready or Knot,6,4.7,Average
tt3389236,Comedy,80.0,2014,A Hitman's Solitude Before the Shot,149,5.3,Average
tt3389296,Comedy,86.0,2015,Cronies,89,6.4,Average
tt3389436,Documentary,90.0,2010,Estrada,5,7.4,Good
tt3389674,Documentary,76.0,2019,Painting Anna,8,8.4,Good
tt3389736,Mystery,55.0,2013,Crying Wolf,7,6.1,Average
tt3390168,Documentary,72.0,2014,Folsom Forever,26,6.5,Average
tt3390170,Horror,95.0,2013,You Better Watch Out!,10,6.1,Average
tt3390260,Horror,95.0,2018,Stories in the Night,6,4.8,Average
tt3390376,Drama,94.0,2017,Apartment 407,226,6.4,Average
tt3390550,Horror,88.0,2016,The Barn,873,5.4,Average
tt3390572,Action,160.0,2014,Haider,45863,8.1,Good
tt3390600,Documentary,48.0,2013,Being Poirot,253,8.6,Good
tt3390728,Drama,90.0,2012,Helm Aziz,298,5.3,Average
tt3391348,Family,61.0,2015,The3Tails Movie: A Mermaid Adventure,140,3.4,Bad
tt3391436,Documentary,60.0,2013,Chit Chat with Oysters,5,8.0,Good
tt3391692,Comedy,45.0,2014,The Monkey's Paw,10,5.7,Average
tt3391710,Documentary,70.0,2014,Icaros,24,7.7,Good
tt3391782,Documentary,118.0,2013,Everyday Rebellion,287,7.4,Good
tt3391866,Drama,115.0,2014,Lake August,18,6.9,Average
tt3392138,Biography,75.0,2013,Something You Can Call Home,6,8.7,Good
tt3392142,Documentary,83.0,2013,Web,12,7.0,Average
tt3392174,Drama,95.0,2014,My World,5,8.0,Good
tt3392330,Animation,68.0,2013,Short Peace,1136,7.0,Average
tt3392412,Crime,58.0,2013,Sound of Torture,54,7.6,Good
tt3392740,Drama,103.0,2016,Texas Heart,178,6.1,Average
tt3392998,Drama,84.0,2013,It Takes Two to Fence,57,6.2,Average
tt3393042,Documentary,74.0,2014,"Standardized Lies, Money & Civil Rights: How Testing Is Ruining Public Education",7,7.9,Good
tt3393060,Sci-Fi,83.0,2017,The Face in the Wall,30,6.0,Average
tt3393070,Action,89.0,2014,Android Cop,1515,3.1,Bad
tt3393164,Crime,89.0,2014,The Mentor,212,5.1,Average
tt3393174,Documentary,93.0,2014,Berge im Kopf,9,7.3,Good
tt3393198,Documentary,72.0,2015,Resistance,305,7.1,Good
tt3393314,Documentary,52.0,2013,Steps To Liberty,6,3.8,Bad
tt3393348,Documentary,95.0,2014,Space Womb,9,8.9,Good
tt3393362,Adventure,52.0,2013,Into the Empty Quarter,12,8.0,Good
tt3393372,Horror,79.0,2014,Night of the Living Dead,277,5.3,Average
tt3393400,Documentary,67.0,2014,Dogs on the Inside,114,7.9,Good
tt3393414,Documentary,72.0,2014,Cotton Road,11,8.4,Good
tt3393422,Comedy,77.0,2013,House of Lungula,12,7.2,Good
tt3393510,Biography,70.0,2014,We Came To Sweat: The Legend Of Starlite,8,8.4,Good
tt3393520,Adventure,102.0,2013,Life Is Elsewhere,8,5.2,Average
tt3393702,Comedy,82.0,2015,All the Others Were Practice,102,6.1,Average
tt3393762,Action,103.0,2015,The Martial Arts Kid,223,7.5,Good
tt3393782,Action,107.0,2014,Nirvana: A Gangster Odyssey,31,6.2,Average
tt3393786,Action,118.0,2016,Jack Reacher: Never Go Back,121892,6.1,Average
tt3394420,Comedy,154.0,2014,Ulidavaru Kandanthe,5773,8.3,Good
tt3394510,Horror,105.0,2013,6-5=2,721,6.1,Average
tt3394556,Documentary,91.0,2013,"Robert Hainard: L'art, la nature, la pensée",5,8.0,Good
tt3394564,Drama,105.0,2014,Decor,448,7.2,Good
tt3394604,Documentary,74.0,2013,The Horses of Fukushima,31,6.6,Average
tt3394674,Action,89.0,2017,The Liberator,50,3.3,Bad
tt3394758,Adventure,99.0,2014,The Legend of Longwood,279,5.4,Average
tt3394878,Animation,63.0,2013,Emil & Ida i Lönneberga,72,5.6,Average
tt3394972,Comedy,95.0,2015,Miss India America,495,5.4,Average
tt3394984,Adventure,164.0,2013,"Bulgaria, This Eternal Heresy",17,7.2,Good
tt3395118,Documentary,82.0,2014,Open Sesame: The Story of Seeds,19,7.0,Average
tt3395184,Horror,109.0,2014,Spring,20904,6.7,Average
tt3395196,Comedy,95.0,2015,Nous quatre,14,7.5,Good
tt3395272,Drama,84.0,2014,Lulu,62,6.5,Average
tt3395294,Drama,82.0,2013,Kami's Party,172,4.1,Average
tt3395316,Drama,103.0,2013,Taxi and Telephone,10,6.6,Average
tt3395494,Comedy,72.0,2013,"Pro zhenu, mechtu i eshche odnu...",33,8.0,Good
tt3395532,Drama,95.0,2014,Encantados,24,7.5,Good
tt3395582,Drama,83.0,2015,Sun Choke,806,5.6,Average
tt3395594,Adventure,77.0,2013,Sobre la marxa,77,7.7,Good
tt3395600,Documentary,63.0,2015,Generosity of Eye,12,7.3,Good
tt3395608,Action,124.0,2014,O21,2988,8.0,Good
tt3395648,Drama,95.0,2015,Rosemont,221,6.4,Average
tt3395746,Documentary,77.0,2014,"Yatra - Uma Viagem Externa, Interna e Secreta",5,8.8,Good
tt3395792,Documentary,73.0,2014,Evaporating Borders,103,7.6,Good
tt3395908,Drama,87.0,2012,Saa'a wi Nos,549,7.2,Good
tt3396014,Drama,88.0,2013,The Follower,12,5.1,Average
tt3396114,Family,112.0,2017,Christmas in the Heartland,365,6.4,Average
tt3396166,Action,107.0,2015,The Last Rescue,1250,4.8,Average
tt3396208,Drama,92.0,2017,12 Round Gun,166,4.8,Average
tt3396636,Thriller,56.0,2013,Red Sky,17,4.9,Average
tt3396654,Drama,92.0,2014,Parkoló,575,6.8,Average
tt3396666,Documentary,91.0,2015,The Illusionists,18,7.7,Good
tt3396820,Comedy,92.0,2013,Hardcore Comedy,80,4.5,Average
tt3396842,Comedy,107.0,2014,What's Going on with My Sister?,258,5.2,Average
tt3397026,Drama,100.0,2013,Senin Hikayen,715,5.8,Average
tt3397082,Comedy,104.0,2015,Punk Berlin 1982,590,5.7,Average
tt3397096,Drama,139.0,2018,Two Men in Suits,75,6.3,Average
tt3397146,Crime,99.0,2015,Table 47,23,3.4,Bad
tt3397160,Biography,106.0,2016,Stefan Zweig: Farewell to Europe,1762,6.8,Average
tt3397266,Documentary,88.0,2015,Time Is Art: Synchronicity and the Collective Dream,20,8.4,Good
tt3397418,Drama,79.0,2010,Snayper Sakha,13,7.0,Average
tt3397544,Documentary,95.0,2013,Angrebet på Shellhuset,6,9.0,Good
tt3397556,Horror,89.0,2015,Lost After Dark,1695,4.9,Average
tt3397592,Action,95.0,2014,Oddrisho Shotru,5,5.0,Average
tt3397754,Comedy,113.0,2015,"10,000 Saints",4938,5.9,Average
tt3397838,Comedy,72.0,2014,Manos: The Hands of Felt,62,8.0,Good
tt3397884,Action,121.0,2015,Sicario,328548,7.6,Good
tt3397918,Horror,82.0,2015,Harbinger Down,4990,4.5,Average
tt3397948,Action,94.0,2015,Zombie Ninjas vs Black Ops,1071,6.6,Average
tt3397992,Horror,86.0,2015,Prom Ride,274,3.4,Bad
tt3398020,Documentary,60.0,2013,Steve Jobs: Visionary Entrepreneur,5,5.8,Average
tt3398048,Action,157.0,2015,Tevar,2714,4.2,Average
tt3398052,Comedy,118.0,2014,Daawat-e-Ishq,5036,6.2,Average
tt3398066,Comedy,103.0,2014,Christian Mingle,1284,4.3,Average
tt3398178,Fantasy,82.0,2016,Ciaran the Demon Hunter,90,6.9,Average
tt3398252,Action,94.0,2015,Samurai Cop 2: Deadly Vengeance,3326,5.1,Average
tt3398268,Animation,103.0,2014,When Marnie Was There,24586,7.7,Good
tt3398322,Biography,70.0,2015,Now En Español,6,7.5,Good
tt3398436,Drama,112.0,2015,German Angst,1379,5.3,Average
tt3398628,Documentary,87.0,2015,The Closer We Get,36,7.4,Good
tt3398788,Action,80.0,2013,Hotel Inferno,1168,4.8,Average
tt3398808,Comedy,90.0,2017,El club de los buenos infieles,311,5.6,Average
tt3398868,Comedy,81.0,2014,WTF,535,5.0,Average
tt3398978,Comedy,118.0,2014,Lingering Spirits,71,7.3,Good
tt3399024,Comedy,118.0,2014,Samba,13388,6.7,Average
tt3399032,Thriller,94.0,2014,Ablations,113,4.5,Average
tt3399042,Drama,87.0,2014,Young Tiger,94,6.6,Average
tt3399050,War,95.0,2014,Cross of Steel,27,7.2,Good
tt3399052,Horror,77.0,2011,DeathPenalty.Com,7,5.7,Average
